dataset,mechanism,pattern,missing_rate,n_components_requested,synthetic_shape,replicate_id,seed_data,seed_mask,seed_method,n_samples,n_features,n_holdout,scaling,vbpca_model_selection,use_selected_k_for_all_methods,trace_k,trace_rms,trace_prms,trace_cost
wine,MCAR,random,0.1,5,1000x50,18,1807284673,956886483,74194734,178,13,231,zscore_observed_only,True,True,7,0.367243800200118,,
wine,MCAR,random,0.1,5,1000x50,18,1807284673,956886483,74194734,178,13,231,zscore_observed_only,True,True,8,0.3419864271041148,,
wine,MCAR,random,0.1,5,1000x50,18,1807284673,956886483,74194734,178,13,231,zscore_observed_only,True,True,9,0.3242449839954127,,
wine,MCAR,random,0.1,5,1000x50,18,1807284673,956886483,74194734,178,13,231,zscore_observed_only,True,True,10,0.3305027650721413,,
wine,MCAR,random,0.1,5,1000x50,19,899845125,884622160,1079557072,178,13,231,zscore_observed_only,True,True,1,0.8017645950294816,,
wine,MCAR,random,0.1,5,1000x50,19,899845125,884622160,1079557072,178,13,231,zscore_observed_only,True,True,2,0.6764709814757749,,
wine,MCAR,random,0.1,5,1000x50,19,899845125,884622160,1079557072,178,13,231,zscore_observed_only,True,True,3,0.5950684457384277,,
wine,MCAR,random,0.1,5,1000x50,19,899845125,884622160,1079557072,178,13,231,zscore_observed_only,True,True,4,0.5366668083378764,,
wine,MCAR,random,0.1,5,1000x50,19,899845125,884622160,1079557072,178,13,231,zscore_observed_only,True,True,5,0.4785841123024387,,
wine,MCAR,random,0.1,5,1000x50,19,899845125,884622160,1079557072,178,13,231,zscore_observed_only,True,True,6,0.42242036878171807,,
wine,MCAR,random,0.1,5,1000x50,19,899845125,884622160,1079557072,178,13,231,zscore_observed_only,True,True,7,0.37182492630963326,,
wine,MCAR,random,0.1,5,1000x50,19,899845125,884622160,1079557072,178,13,231,zscore_observed_only,True,True,8,0.3388725398928331,,
wine,MCAR,random,0.1,5,1000x50,19,899845125,884622160,1079557072,178,13,231,zscore_observed_only,True,True,9,0.3186211567397258,,
wine,MCAR,random,0.1,5,1000x50,19,899845125,884622160,1079557072,178,13,231,zscore_observed_only,True,True,10,0.32414381195620806,,
wine,MCAR,random,0.3,5,1000x50,0,359874353,1840441031,661349865,178,13,694,zscore_observed_only,True,True,1,0.7898441185412978,,
wine,MCAR,random,0.3,5,1000x50,0,359874353,1840441031,661349865,178,13,694,zscore_observed_only,True,True,2,0.6516276443279622,,
wine,MCAR,random,0.3,5,1000x50,0,359874353,1840441031,661349865,178,13,694,zscore_observed_only,True,True,3,0.5768370628671492,,
wine,MCAR,random,0.3,5,1000x50,0,359874353,1840441031,661349865,178,13,694,zscore_observed_only,True,True,4,0.5063422929105555,,
wine,MCAR,random,0.3,5,1000x50,0,359874353,1840441031,661349865,178,13,694,zscore_observed_only,True,True,5,0.4514495581090085,,
wine,MCAR,random,0.3,5,1000x50,0,359874353,1840441031,661349865,178,13,694,zscore_observed_only,True,True,6,0.3894196671027163,,
wine,MCAR,random,0.3,5,1000x50,0,359874353,1840441031,661349865,178,13,694,zscore_observed_only,True,True,7,0.3658828870613497,,
wine,MCAR,random,0.3,5,1000x50,0,359874353,1840441031,661349865,178,13,694,zscore_observed_only,True,True,8,0.33249482779349887,,
wine,MCAR,random,0.3,5,1000x50,0,359874353,1840441031,661349865,178,13,694,zscore_observed_only,True,True,9,0.3409402466449195,,
wine,MCAR,random,0.3,5,1000x50,1,1967034082,2147338586,185907759,178,13,694,zscore_observed_only,True,True,1,0.8012453913203001,,
wine,MCAR,random,0.3,5,1000x50,1,1967034082,2147338586,185907759,178,13,694,zscore_observed_only,True,True,2,0.6599267702054652,,
wine,MCAR,random,0.3,5,1000x50,1,1967034082,2147338586,185907759,178,13,694,zscore_observed_only,True,True,3,0.5672464010843689,,
wine,MCAR,random,0.3,5,1000x50,1,1967034082,2147338586,185907759,178,13,694,zscore_observed_only,True,True,4,0.49610003637434136,,
wine,MCAR,random,0.3,5,1000x50,1,1967034082,2147338586,185907759,178,13,694,zscore_observed_only,True,True,5,0.4253253011571635,,
wine,MCAR,random,0.3,5,1000x50,1,1967034082,2147338586,185907759,178,13,694,zscore_observed_only,True,True,6,0.3692643137357276,,
wine,MCAR,random,0.3,5,1000x50,1,1967034082,2147338586,185907759,178,13,694,zscore_observed_only,True,True,7,0.3353373301633114,,
wine,MCAR,random,0.3,5,1000x50,1,1967034082,2147338586,185907759,178,13,694,zscore_observed_only,True,True,8,0.31358198039027685,,
wine,MCAR,random,0.3,5,1000x50,1,1967034082,2147338586,185907759,178,13,694,zscore_observed_only,True,True,9,0.32128088651866094,,
wine,MCAR,random,0.3,5,1000x50,2,1578859879,921448078,1112667545,178,13,694,zscore_observed_only,True,True,1,0.7930538814513761,,
wine,MCAR,random,0.3,5,1000x50,2,1578859879,921448078,1112667545,178,13,694,zscore_observed_only,True,True,2,0.6622414358108417,,
wine,MCAR,random,0.3,5,1000x50,2,1578859879,921448078,1112667545,178,13,694,zscore_observed_only,True,True,3,0.5606594837117214,,
wine,MCAR,random,0.3,5,1000x50,2,1578859879,921448078,1112667545,178,13,694,zscore_observed_only,True,True,4,0.4953107984321823,,
wine,MCAR,random,0.3,5,1000x50,2,1578859879,921448078,1112667545,178,13,694,zscore_observed_only,True,True,5,0.42325021878340274,,
wine,MCAR,random,0.3,5,1000x50,2,1578859879,921448078,1112667545,178,13,694,zscore_observed_only,True,True,6,0.36794614327154307,,
wine,MCAR,random,0.3,5,1000x50,2,1578859879,921448078,1112667545,178,13,694,zscore_observed_only,True,True,7,0.3246287948689371,,
wine,MCAR,random,0.3,5,1000x50,2,1578859879,921448078,1112667545,178,13,694,zscore_observed_only,True,True,8,0.32053992868374703,,
wine,MCAR,random,0.3,5,1000x50,2,1578859879,921448078,1112667545,178,13,694,zscore_observed_only,True,True,9,0.327058008756676,,
wine,MCAR,random,0.3,5,1000x50,3,632513244,861991376,1691892999,178,13,694,zscore_observed_only,True,True,1,0.7889359316944791,,
wine,MCAR,random,0.3,5,1000x50,3,632513244,861991376,1691892999,178,13,694,zscore_observed_only,True,True,2,0.6558202987925734,,
wine,MCAR,random,0.3,5,1000x50,3,632513244,861991376,1691892999,178,13,694,zscore_observed_only,True,True,3,0.5715085280645343,,
wine,MCAR,random,0.3,5,1000x50,3,632513244,861991376,1691892999,178,13,694,zscore_observed_only,True,True,4,0.5032613226787194,,
wine,MCAR,random,0.3,5,1000x50,3,632513244,861991376,1691892999,178,13,694,zscore_observed_only,True,True,5,0.4416620755235962,,
wine,MCAR,random,0.3,5,1000x50,3,632513244,861991376,1691892999,178,13,694,zscore_observed_only,True,True,6,0.3791409287061234,,
wine,MCAR,random,0.3,5,1000x50,3,632513244,861991376,1691892999,178,13,694,zscore_observed_only,True,True,7,0.32755106643462734,,
wine,MCAR,random,0.3,5,1000x50,3,632513244,861991376,1691892999,178,13,694,zscore_observed_only,True,True,8,0.3317185490175625,,
wine,MCAR,random,0.3,5,1000x50,4,1263409342,742702703,1525354311,178,13,694,zscore_observed_only,True,True,1,0.800106759588115,,
wine,MCAR,random,0.3,5,1000x50,4,1263409342,742702703,1525354311,178,13,694,zscore_observed_only,True,True,2,0.6675102165460849,,
wine,MCAR,random,0.3,5,1000x50,4,1263409342,742702703,1525354311,178,13,694,zscore_observed_only,True,True,3,0.5837995615240714,,
wine,MCAR,random,0.3,5,1000x50,4,1263409342,742702703,1525354311,178,13,694,zscore_observed_only,True,True,4,0.5158565724690081,,
wine,MCAR,random,0.3,5,1000x50,4,1263409342,742702703,1525354311,178,13,694,zscore_observed_only,True,True,5,0.4603883356832073,,
wine,MCAR,random,0.3,5,1000x50,4,1263409342,742702703,1525354311,178,13,694,zscore_observed_only,True,True,6,0.3869146793192751,,
wine,MCAR,random,0.3,5,1000x50,4,1263409342,742702703,1525354311,178,13,694,zscore_observed_only,True,True,7,0.355286375268568,,
wine,MCAR,random,0.3,5,1000x50,4,1263409342,742702703,1525354311,178,13,694,zscore_observed_only,True,True,8,0.34006132952837465,,
wine,MCAR,random,0.3,5,1000x50,4,1263409342,742702703,1525354311,178,13,694,zscore_observed_only,True,True,9,0.3466920118130554,,
wine,MCAR,random,0.3,5,1000x50,5,1041756338,1539960762,1517361962,178,13,694,zscore_observed_only,True,True,1,0.7985159856978318,,
wine,MCAR,random,0.3,5,1000x50,5,1041756338,1539960762,1517361962,178,13,694,zscore_observed_only,True,True,2,0.6598042343228052,,
wine,MCAR,random,0.3,5,1000x50,5,1041756338,1539960762,1517361962,178,13,694,zscore_observed_only,True,True,3,0.5752339946226109,,
wine,MCAR,random,0.3,5,1000x50,5,1041756338,1539960762,1517361962,178,13,694,zscore_observed_only,True,True,4,0.5124743776103131,,
wine,MCAR,random,0.3,5,1000x50,5,1041756338,1539960762,1517361962,178,13,694,zscore_observed_only,True,True,5,0.45436229649768695,,
wine,MCAR,random,0.3,5,1000x50,5,1041756338,1539960762,1517361962,178,13,694,zscore_observed_only,True,True,6,0.3992005411833876,,
wine,MCAR,random,0.3,5,1000x50,5,1041756338,1539960762,1517361962,178,13,694,zscore_observed_only,True,True,7,0.35308498784688586,,
wine,MCAR,random,0.3,5,1000x50,5,1041756338,1539960762,1517361962,178,13,694,zscore_observed_only,True,True,8,0.3344678786972424,,
wine,MCAR,random,0.3,5,1000x50,5,1041756338,1539960762,1517361962,178,13,694,zscore_observed_only,True,True,9,0.34177466886809416,,
wine,MCAR,random,0.3,5,1000x50,6,1877267685,1364122996,1593962080,178,13,694,zscore_observed_only,True,True,1,0.7943125301755829,,
wine,MCAR,random,0.3,5,1000x50,6,1877267685,1364122996,1593962080,178,13,694,zscore_observed_only,True,True,2,0.6677755921739065,,
wine,MCAR,random,0.3,5,1000x50,6,1877267685,1364122996,1593962080,178,13,694,zscore_observed_only,True,True,3,0.5823373500697814,,
wine,MCAR,random,0.3,5,1000x50,6,1877267685,1364122996,1593962080,178,13,694,zscore_observed_only,True,True,4,0.5043974125920088,,
wine,MCAR,random,0.3,5,1000x50,6,1877267685,1364122996,1593962080,178,13,694,zscore_observed_only,True,True,5,0.4408157940236179,,
wine,MCAR,random,0.3,5,1000x50,6,1877267685,1364122996,1593962080,178,13,694,zscore_observed_only,True,True,6,0.3948246883430709,,
wine,MCAR,random,0.3,5,1000x50,6,1877267685,1364122996,1593962080,178,13,694,zscore_observed_only,True,True,7,0.3487902099127897,,
wine,MCAR,random,0.3,5,1000x50,6,1877267685,1364122996,1593962080,178,13,694,zscore_observed_only,True,True,8,0.35080146025647024,,
wine,MCAR,random,0.3,5,1000x50,7,1596516522,1728457812,925394012,178,13,694,zscore_observed_only,True,True,1,0.8050728858208981,,
wine,MCAR,random,0.3,5,1000x50,7,1596516522,1728457812,925394012,178,13,694,zscore_observed_only,True,True,2,0.6707447336068753,,
wine,MCAR,random,0.3,5,1000x50,7,1596516522,1728457812,925394012,178,13,694,zscore_observed_only,True,True,3,0.5681243964022107,,
wine,MCAR,random,0.3,5,1000x50,7,1596516522,1728457812,925394012,178,13,694,zscore_observed_only,True,True,4,0.4779973273584303,,
wine,MCAR,random,0.3,5,1000x50,7,1596516522,1728457812,925394012,178,13,694,zscore_observed_only,True,True,5,0.4148701377401164,,
wine,MCAR,random,0.3,5,1000x50,7,1596516522,1728457812,925394012,178,13,694,zscore_observed_only,True,True,6,0.3585895502346651,,
wine,MCAR,random,0.3,5,1000x50,7,1596516522,1728457812,925394012,178,13,694,zscore_observed_only,True,True,7,0.327637078921404,,
wine,MCAR,random,0.3,5,1000x50,7,1596516522,1728457812,925394012,178,13,694,zscore_observed_only,True,True,8,0.30966506973510793,,
wine,MCAR,random,0.3,5,1000x50,7,1596516522,1728457812,925394012,178,13,694,zscore_observed_only,True,True,9,0.31575825465215385,,
wine,MCAR,random,0.3,5,1000x50,8,562528794,1162482655,962662978,178,13,694,zscore_observed_only,True,True,1,0.8000986478326981,,
wine,MCAR,random,0.3,5,1000x50,8,562528794,1162482655,962662978,178,13,694,zscore_observed_only,True,True,2,0.6737590627363813,,
wine,MCAR,random,0.3,5,1000x50,8,562528794,1162482655,962662978,178,13,694,zscore_observed_only,True,True,3,0.5834786632534208,,
wine,MCAR,random,0.3,5,1000x50,8,562528794,1162482655,962662978,178,13,694,zscore_observed_only,True,True,4,0.5244936332845405,,
wine,MCAR,random,0.3,5,1000x50,8,562528794,1162482655,962662978,178,13,694,zscore_observed_only,True,True,5,0.4577026027711427,,
wine,MCAR,random,0.3,5,1000x50,8,562528794,1162482655,962662978,178,13,694,zscore_observed_only,True,True,6,0.39477933907944984,,
wine,MCAR,random,0.3,5,1000x50,8,562528794,1162482655,962662978,178,13,694,zscore_observed_only,True,True,7,0.36499479667431056,,
wine,MCAR,random,0.3,5,1000x50,8,562528794,1162482655,962662978,178,13,694,zscore_observed_only,True,True,8,0.3379274501678749,,
wine,MCAR,random,0.3,5,1000x50,8,562528794,1162482655,962662978,178,13,694,zscore_observed_only,True,True,9,0.3463993714664707,,
wine,MCAR,random,0.3,5,1000x50,9,584424939,512019856,1668798984,178,13,694,zscore_observed_only,True,True,1,0.7963854480563194,,
wine,MCAR,random,0.3,5,1000x50,9,584424939,512019856,1668798984,178,13,694,zscore_observed_only,True,True,2,0.6622087813514957,,
wine,MCAR,random,0.3,5,1000x50,9,584424939,512019856,1668798984,178,13,694,zscore_observed_only,True,True,3,0.5780163667738394,,
wine,MCAR,random,0.3,5,1000x50,9,584424939,512019856,1668798984,178,13,694,zscore_observed_only,True,True,4,0.5049927933212374,,
wine,MCAR,random,0.3,5,1000x50,9,584424939,512019856,1668798984,178,13,694,zscore_observed_only,True,True,5,0.4439977121336514,,
wine,MCAR,random,0.3,5,1000x50,9,584424939,512019856,1668798984,178,13,694,zscore_observed_only,True,True,6,0.3919420079175357,,
wine,MCAR,random,0.3,5,1000x50,9,584424939,512019856,1668798984,178,13,694,zscore_observed_only,True,True,7,0.34757509299760764,,
wine,MCAR,random,0.3,5,1000x50,9,584424939,512019856,1668798984,178,13,694,zscore_observed_only,True,True,8,0.3279050453700126,,
wine,MCAR,random,0.3,5,1000x50,9,584424939,512019856,1668798984,178,13,694,zscore_observed_only,True,True,9,0.3347716533693377,,
wine,MCAR,random,0.3,5,1000x50,10,1263590842,1860343713,1152700984,178,13,694,zscore_observed_only,True,True,1,0.8054805927321614,,
wine,MCAR,random,0.3,5,1000x50,10,1263590842,1860343713,1152700984,178,13,694,zscore_observed_only,True,True,2,0.6737805421706395,,
wine,MCAR,random,0.3,5,1000x50,10,1263590842,1860343713,1152700984,178,13,694,zscore_observed_only,True,True,3,0.5804414806456635,,
wine,MCAR,random,0.3,5,1000x50,10,1263590842,1860343713,1152700984,178,13,694,zscore_observed_only,True,True,4,0.5067129147197655,,
wine,MCAR,random,0.3,5,1000x50,10,1263590842,1860343713,1152700984,178,13,694,zscore_observed_only,True,True,5,0.44032128962079986,,
wine,MCAR,random,0.3,5,1000x50,10,1263590842,1860343713,1152700984,178,13,694,zscore_observed_only,True,True,6,0.3809226812645192,,
wine,MCAR,random,0.3,5,1000x50,10,1263590842,1860343713,1152700984,178,13,694,zscore_observed_only,True,True,7,0.3338552389503741,,
wine,MCAR,random,0.3,5,1000x50,10,1263590842,1860343713,1152700984,178,13,694,zscore_observed_only,True,True,8,0.3093481181840173,,
wine,MCAR,random,0.3,5,1000x50,10,1263590842,1860343713,1152700984,178,13,694,zscore_observed_only,True,True,9,0.3173298665292233,,
wine,MCAR,random,0.3,5,1000x50,11,648818141,1824701602,1068926048,178,13,694,zscore_observed_only,True,True,1,0.7898441572771525,,
wine,MCAR,random,0.3,5,1000x50,11,648818141,1824701602,1068926048,178,13,694,zscore_observed_only,True,True,2,0.6513423439545559,,
wine,MCAR,random,0.3,5,1000x50,11,648818141,1824701602,1068926048,178,13,694,zscore_observed_only,True,True,3,0.5605280323492813,,
wine,MCAR,random,0.3,5,1000x50,11,648818141,1824701602,1068926048,178,13,694,zscore_observed_only,True,True,4,0.4621502305368369,,
wine,MCAR,random,0.3,5,1000x50,11,648818141,1824701602,1068926048,178,13,694,zscore_observed_only,True,True,5,0.3967067318349073,,
wine,MCAR,random,0.3,5,1000x50,11,648818141,1824701602,1068926048,178,13,694,zscore_observed_only,True,True,6,0.34951387971667514,,
wine,MCAR,random,0.3,5,1000x50,11,648818141,1824701602,1068926048,178,13,694,zscore_observed_only,True,True,7,0.311035014080559,,
wine,MCAR,random,0.3,5,1000x50,11,648818141,1824701602,1068926048,178,13,694,zscore_observed_only,True,True,8,0.31509997699963366,,
wine,MCAR,random,0.3,5,1000x50,12,29221749,224638492,1128654034,178,13,694,zscore_observed_only,True,True,1,0.7944796734522003,,
wine,MCAR,random,0.3,5,1000x50,12,29221749,224638492,1128654034,178,13,694,zscore_observed_only,True,True,2,0.6550286379138034,,
wine,MCAR,random,0.3,5,1000x50,12,29221749,224638492,1128654034,178,13,694,zscore_observed_only,True,True,3,0.5616522137313937,,
wine,MCAR,random,0.3,5,1000x50,12,29221749,224638492,1128654034,178,13,694,zscore_observed_only,True,True,4,0.49967144423474,,
wine,MCAR,random,0.3,5,1000x50,12,29221749,224638492,1128654034,178,13,694,zscore_observed_only,True,True,5,0.43064950645216843,,
wine,MCAR,random,0.3,5,1000x50,12,29221749,224638492,1128654034,178,13,694,zscore_observed_only,True,True,6,0.3679255376739224,,
wine,MCAR,random,0.3,5,1000x50,12,29221749,224638492,1128654034,178,13,694,zscore_observed_only,True,True,7,0.3252828087255894,,
wine,MCAR,random,0.3,5,1000x50,12,29221749,224638492,1128654034,178,13,694,zscore_observed_only,True,True,8,0.31112716431884163,,
wine,MCAR,random,0.3,5,1000x50,12,29221749,224638492,1128654034,178,13,694,zscore_observed_only,True,True,9,0.3156374762314053,,
wine,MCAR,random,0.3,5,1000x50,13,239931346,1733064907,310587861,178,13,694,zscore_observed_only,True,True,1,0.7945452653381252,,
wine,MCAR,random,0.3,5,1000x50,13,239931346,1733064907,310587861,178,13,694,zscore_observed_only,True,True,2,0.6659781463493634,,
wine,MCAR,random,0.3,5,1000x50,13,239931346,1733064907,310587861,178,13,694,zscore_observed_only,True,True,3,0.5820653021811864,,
wine,MCAR,random,0.3,5,1000x50,13,239931346,1733064907,310587861,178,13,694,zscore_observed_only,True,True,4,0.5130821562985509,,
wine,MCAR,random,0.3,5,1000x50,13,239931346,1733064907,310587861,178,13,694,zscore_observed_only,True,True,5,0.44175760755628674,,
wine,MCAR,random,0.3,5,1000x50,13,239931346,1733064907,310587861,178,13,694,zscore_observed_only,True,True,6,0.3643513545885523,,
wine,MCAR,random,0.3,5,1000x50,13,239931346,1733064907,310587861,178,13,694,zscore_observed_only,True,True,7,0.31426123733411454,,
wine,MCAR,random,0.3,5,1000x50,13,239931346,1733064907,310587861,178,13,694,zscore_observed_only,True,True,8,0.31661452496234666,,
wine,MCAR,random,0.3,5,1000x50,14,1015189301,1352711449,52658911,178,13,694,zscore_observed_only,True,True,1,0.8015097542588764,,
wine,MCAR,random,0.3,5,1000x50,14,1015189301,1352711449,52658911,178,13,694,zscore_observed_only,True,True,2,0.6763918847935327,,
wine,MCAR,random,0.3,5,1000x50,14,1015189301,1352711449,52658911,178,13,694,zscore_observed_only,True,True,3,0.5901057971865153,,
wine,MCAR,random,0.3,5,1000x50,14,1015189301,1352711449,52658911,178,13,694,zscore_observed_only,True,True,4,0.5230683137322614,,
wine,MCAR,random,0.3,5,1000x50,14,1015189301,1352711449,52658911,178,13,694,zscore_observed_only,True,True,5,0.4602251597824849,,
wine,MCAR,random,0.3,5,1000x50,14,1015189301,1352711449,52658911,178,13,694,zscore_observed_only,True,True,6,0.4036541571536038,,
wine,MCAR,random,0.3,5,1000x50,14,1015189301,1352711449,52658911,178,13,694,zscore_observed_only,True,True,7,0.3585105869698507,,
wine,MCAR,random,0.3,5,1000x50,14,1015189301,1352711449,52658911,178,13,694,zscore_observed_only,True,True,8,0.3400595526910617,,
